"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"1472","ACHIEVERS JUNCTION","UPMUL/26/A5839","17-07-2026","Hindi, Bhojpuri, English","Quarterly","ANITA SINGH","ANITA SINGH","Uttar Pradesh","Gautam Buddha Nagar"
"1473","ACHIEVERS WORLD","DELENG/2011/38655","26-08-2011","English","Bimonthly (Once in two months)","HARISH CHANDRA UNIYAL","BRANDWORKS MEDIA PRIVATE LIMITED","Delhi","New Delhi"
"1474","ACHINSATHI","5446","09-08-1962","Bengali","Quarterly","SISIR RANJAN CHOUDHARY","SISIR RANJAN CHOUDHARY","West Bengal","Kolkata"
"1475","ACHL PARVAT","MPHIN/2021/84691","30-05-2023","Hindi","Quarterly","SUBHASH MARAN","SUBHASH MARAN","Madhya Pradesh","Bhopal"
"1476","ACHLA SANDESH","MPHIN/2016/70007","17-01-2017","Hindi","Monthly","ACHLA","ACHLA","Madhya Pradesh","Bhopal"
"1477","ACHOOK BRAHMASTRA","MPHIN/2023/88117","22-07-2024","HINDI","Weekly","YOGENDRA JOSHI","YOGENDRA JOSHI","Madhya Pradesh","Indore"
"1478","ACHOOK RANNITI","UPHIN/2023/86545","27-02-2024","Hindi","Weekly","VINAY KUMAR MAURYA","VINAY KUMAR MAURYA","Uttar Pradesh","Varanasi"
"1479","ACHOOK SAMACHAR","UPURD/2016/68473","02-09-2016","Urdu","Daily","SUBHASH KUMAR","V RAJ FILM & PUBLICATIONS","Uttar Pradesh","Lucknow"
"1480","ACHOOK SAMACHAR","UPHIN/2001/05807","28-01-2002","Hindi","Weekly","SUBHASH KUMAR","V RAJ FILM & PUBLICATIONS","Uttar Pradesh","Lucknow"
"1481","ACHOOK SAMACHAR","UPHIN/2021/84198","16-05-2023","Hindi","Monthly","SUBHASH KUMAR","V RAJ FILM & PUBLICATIONS","Uttar Pradesh","Lucknow"
"1482","ACHOOK SAMACHAR","UPHIN/2016/66930","10-05-2016","Hindi","Daily","SUBHASH KUMAR","V RAJ FILM & PUBLICATIONS","Uttar Pradesh","Lucknow"
"1483","ACHOOK SANGHARSH","UPHIN/2021/84477","25-05-2023","Hindi","Weekly","AMIT KUMAR SINGH","AMIT KUMAR SINGH","Uttar Pradesh","Varanasi"
"1484","ACHUK","GUJGUJ/2015/65644","15-01-2016","Gujarati","Monthly","AXITABEN","AXITABEN","Gujarat","Rajkot"
"1485","ACHUK BAATMI","MHMAR/25/A0417","23-05-2025","Marathi","Weekly","RAHIM MAHAMAD SHAIKH","RAHIM MAHAMAD SHAIKH","Maharashtra","Dharashiv"
"1486","ACHUK JAGARTI","MPHIN/2021/80595","21-01-2022","Hindi","Quarterly","SHARDA MALVIYA","SHARDA MALVIYA","Madhya Pradesh","Bhopal"
"1487","ACHUK LEKHANI","MPHIN/26/A0935","10-02-2026","Hindi","Half Yearly","SHAHEEN FATMA","SHAHEEN FATMA","Madhya Pradesh","Chhatarpur"
"1488","ACHUK VAANI","MAHMAR/2022/84249","11-05-2023","Marathi","Monthly","TAJUDDIN HUSEN SHAIKH","TAJUDDIN HUSEN SHAIKH","Maharashtra","Pune"
"1489","ACHUK VARTAMAAN","MAHMAR/2022/81990","05-09-2022","Marathi","Weekly","SIDDHANT YUVRAJ RAMRAJE","SIDDHANT YUVRAJ RAMRAJE","Maharashtra","Mumbai"
"1490","ACHUK VEDH","MAHMAR/2017/72733","26-07-2017","Marathi","Weekly","THOKAL VIKAS KARBHARI","THOKAL VIKAS KARBHARI","Maharashtra","Chhatrapati Sambhaji Nagar"
"1491","ACHUKVARTA","MAHMAR/2013/53233","03-12-2013","Marathi","Weekly","SUDHIR R. CHOUDHARY","SUDHIR R. CHOUDHARY","Maharashtra","Mumbai"
"1492","ACHYUT PRABHAT","UPHIN/2021/81132","17-02-2022","HINDI","Daily","ARCHANA PANDEY","ARCHANA PANDEY","Uttar Pradesh","Lucknow"
"1493","ACROSS MUMBAI","MAHBIL/2016/68485","02-09-2016","Marathi, Hindi","Weekly","SANJAY MANGESH BHAIRE","SANJAY TEJSINGH KHIMESRA","Maharashtra","Mumbai"
"1494","ACROSS STATE","MAHENG/2017/74287","01-02-2018","English","Weekly","SANJAY MANGESH BHAIRE","SANJAY MANGESH BHAIRE","Maharashtra","Mumbai"
"1495","ACROSS THE BOARD","MPHIN/2022/86756","04-04-2024","Hindi","Monthly","RUBINA","RUBINA","Madhya Pradesh","Bhopal"
"1496","ACROSS THE NATION","UPENG/2014/56612","","English","Daily","EZAZ FATIMA","NULL","Uttar Pradesh","Lucknow"
"1497","ACROSS THE NATION","UPENG/2014/56613","22-08-2014","English","Daily","SANJAY PODDAR","KRS MEDIA CONSULTANCY LLP","Uttar Pradesh","Lucknow"
"1498","ACROSS TIMES","UPHIN/2016/74651","18-04-2018","Hindi","Weekly","GYAN PRAKASH","GYAN PRAKASH","Uttar Pradesh","Shahjahanpur"
"1499","ACROSS TIMES","UPHIN/2019/90555","24-03-2025","Hindi","Daily Evening","GYAN PRAKASH","GYAN PRAKASH","Uttar Pradesh","Shahjahanpur"
"1500","Across to Law","GJGUJ/25/A1255","13-06-2025","Gujarati","Weekly","Turibarot Kamlaben Shantilal","Turibarot Kamlaben Shantilal","Gujarat","Vadodara"
